0.0339
0.037289999
0.041018996
0.045120902
0.049632989
0.05459629
0.060055919
0.066061519
0.072667673
0.079934441
0.087927885
0.096720673
0.106392741
0.117032021
0.128735229
0.14160876
0.155769646
0.17134662
0.188481286
0.207329422
0.228062361
0.250868618
0.275955468
0.303551018
0.333906144
0.367296785
0.404026479
0.444429129
0.488872051
0.537759304
0.591535211
0.650688827
0.715757728
0.787333548
0.866066992
0.952673674
